04111;ALVIA;Oropesa del Mar;Gijón;07:03;16:15;552;98.50;LMXJVS
Oropesa del Mar;*;07:03
Benicasim;07:08;07:09
Castellón de la Plana;07:15;07:17
Sagunto;07:42;07:43
Valencia-Joaquín Sorolla;08:14;08:20
Madrid-Puerta de Atocha;10:20;10:25
Madrid-Chamartín;10:50;11:05
Segovia AV;11:36;11:37
Valladolid;12:14;12:16
Palencia;12:41;12:43
León;13:32;13:38
Pola de Lena;15:12;15:13
Mieres-Puente;15:24;15:25
Oviedo;15:43;15:46
Gijón;16:15;*
