04167;ALVIA;Madrid-Chamartín;Irún;16:05;22:11;366;55.40;LMXJVSD
Madrid-Chamartín;*;16:05
Segovia AV;16:33;16:35
Valladolid;17:21;17:23
Burgos-Rosa de Lima;18:31;18:33
Miranda de Ebro;19:29;19:35
Vitoria/Gasteiz;19:54;19:56
Zumárraga;20:39;20:40
Tolosa;21:07;21:08
San Sebastián/Donostia;21:28;21:45
Irún;22:11;*
