04153;ALVIA;Madrid-Chamartín;Santander;15:25;19:47;262;51.60;V
Madrid-Chamartín;*;15:25
Valladolid;16:26;16:28
Palencia;17:04;17:06
Frómista;17:23;17:24
Osorno;17:34;17:35
Aguilar de Campoo;18:04;18:05
Mataporquera;18:14;18:15
Reinosa;18:30;18:31
Torrelavega;19:20;19:21
Santander;19:47;*
