37193;MD;Valladolid;Santander;20:07;23:12;185;24.80;LMXJVSD
Valladolid;*;20:07
Palencia;20:37;20:39
Aguilar de Campoo;21:30;21:32
Reinosa;21:55;21:57
Torrelavega;22:44;22:46
Santander;23:12;*
