18003;MD;Madrid-Chamartín;León;16:20;21:02;282;37.55;LMXJVSD
Madrid-Chamartín;*;16:20
Villalba de Guadarrama;16:58;16:59
El Escorial;17:06;17:07
Ávila;17:58;17:59
Arévalo;18:25;18:26
Medina del Campo;18:44;18:45
Valladolid;19:10;19:13
Venta de Baños;19:37;19:38
Palencia;19:48;19:49
Paredes de Nava;20:03;20:04
Villada;20:15;20:16
Sahagún;20:25;20:26
León;21:02;*
